,Unnamed: 0,building_class_category,sale_price,gross_sqft,year_of_sale,year_built,ZipCode,neighborhood,residential_units,SchoolDist,BldgClass,YearAlter1,YearAlter2,LotArea,ResArea,UnitsRes,NumFloors,SP/Sq_ft
39744,39745,01 ONE FAMILY HOMES,890000.0,1710.0,2017,1920,11229.0,MADISON,1,22.0,A1,0.0,0.0,2800.0,1710.0,1.0,2.0,520.46783625731
39745,39746,01 ONE FAMILY HOMES,890000.0,1120.0,2017,1940,11229.0,MADISON,1,22.0,A5,0.0,0.0,2000.0,1120.0,1.0,2.0,794.6428571428571
39746,39747,01 ONE FAMILY HOMES,890000.0,1844.0,2017,1925,11229.0,MADISON,1,22.0,A9,2007.0,0.0,2000.0,1844.0,1.0,2.0,482.64642082429503
39747,39748,01 ONE FAMILY HOMES,890000.0,2490.0,2017,1950,11235.0,MANHATTAN BEACH,1,22.0,A2,0.0,0.0,3000.0,1350.0,1.0,1.0,357.42971887550203
39752,39753,01 ONE FAMILY HOMES,890000.0,2180.0,2017,1935,11229.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,2000.0,1520.0,1.0,2.0,408.25688073394497
39809,39810,01 ONE FAMILY HOMES,889000.0,2000.0,2015,1930,11237.0,WYCKOFF HEIGHTS,1,32.0,S1,0.0,0.0,1500.0,1000.0,1.0,2.0,444.5
39846,39847,01 ONE FAMILY HOMES,888000.0,2080.0,2015,1930,11204.0,BENSONHURST,1,20.0,A1,0.0,0.0,3000.0,2080.0,1.0,2.5,426.9230769230769
39847,39848,01 ONE FAMILY HOMES,888000.0,884.0,2015,1915,11220.0,BOROUGH PARK,1,20.0,A5,0.0,0.0,1302.0,884.0,1.0,2.0,1004.5248868778281
39848,39849,01 ONE FAMILY HOMES,888000.0,2353.0,2016,1901,11204.0,BENSONHURST,1,20.0,A5,0.0,0.0,1850.0,1702.0,1.0,2.0,377.3905652358691
39852,39853,01 ONE FAMILY HOMES,888000.0,2192.0,2017,1920,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,5000.0,2192.0,1.0,2.5,405.1094890510949
39891,39892,01 ONE FAMILY HOMES,886000.0,1456.0,2017,1930,11220.0,BAY RIDGE,1,20.0,A5,0.0,0.0,2000.0,1456.0,1.0,2.5,608.5164835164835
39920,39921,01 ONE FAMILY HOMES,885250.0,1776.0,2016,1925,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,2800.0,1776.0,1.0,2.5,498.4515765765766
39993,39994,01 ONE FAMILY HOMES,885000.0,1376.0,2015,1925,11209.0,BAY RIDGE,1,20.0,A9,0.0,0.0,2296.0,1376.0,1.0,2.0,643.1686046511628
39994,39995,01 ONE FAMILY HOMES,885000.0,1782.0,2015,1940,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1318.0,1368.0,1.0,2.0,496.63299663299665
40006,40007,01 ONE FAMILY HOMES,885000.0,1216.0,2015,1925,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,0.0,0.0,2000.0,1216.0,1.0,2.0,727.796052631579
40011,40012,01 ONE FAMILY HOMES,885000.0,1376.0,2016,1930,11204.0,BOROUGH PARK,1,21.0,A5,0.0,0.0,1983.0,1376.0,1.0,2.0,643.1686046511628
40025,40026,01 ONE FAMILY HOMES,885000.0,1728.0,2016,1925,11229.0,SHEEPSHEAD BAY,1,21.0,A1,0.0,0.0,2500.0,1728.0,1.0,2.5,512.1527777777778
40032,40033,01 ONE FAMILY HOMES,885000.0,2080.0,2017,1975,11234.0,BERGEN BEACH,1,22.0,A1,0.0,0.0,4000.0,2080.0,1.0,2.0,425.4807692307692
40042,40043,01 ONE FAMILY HOMES,885000.0,1378.0,2017,1920,11210.0,FLATBUSH-EAST,1,22.0,A5,2013.0,0.0,2000.0,1378.0,1.0,2.5,642.2351233671989
40043,40044,01 ONE FAMILY HOMES,885000.0,1263.0,2017,1925,11210.0,FLATBUSH-EAST,1,22.0,A1,2014.0,0.0,2100.0,1263.0,1.0,2.0,700.7125890736341
40045,40046,01 ONE FAMILY HOMES,885000.0,1157.0,2017,1920,11229.0,MADISON,1,22.0,A9,0.0,0.0,2000.0,1157.0,1.0,2.0,764.9092480553155
40046,40047,01 ONE FAMILY HOMES,885000.0,1422.0,2017,1920,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,3250.0,1422.0,1.0,2.0,622.3628691983122
40047,40048,01 ONE FAMILY HOMES,885000.0,2160.0,2017,1925,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,S1,0.0,0.0,2722.0,1080.0,1.0,2.0,409.72222222222223
40096,40097,01 ONE FAMILY HOMES,884000.0,1480.0,2016,1920,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,2000.0,1480.0,1.0,2.0,597.2972972972973
40138,40139,01 ONE FAMILY HOMES,882500.0,1600.0,2016,1905,11220.0,BAY RIDGE,1,20.0,A4,0.0,0.0,2000.0,1600.0,1.0,2.0,551.5625
40322,40323,01 ONE FAMILY HOMES,880000.0,1144.0,2015,1915,11220.0,BOROUGH PARK,1,20.0,A5,2009.0,0.0,1302.0,1144.0,1.0,2.0,769.2307692307693
40329,40330,01 ONE FAMILY HOMES,880000.0,1470.0,2015,1925,11228.0,DYKER HEIGHTS,1,20.0,A5,0.0,0.0,2000.0,1470.0,1.0,2.0,598.6394557823129
40330,40331,01 ONE FAMILY HOMES,880000.0,1392.0,2015,1910,11228.0,DYKER HEIGHTS,1,20.0,A1,0.0,0.0,2000.0,1392.0,1.0,2.0,632.183908045977
40353,40354,01 ONE FAMILY HOMES,880000.0,1530.0,2016,1905,11214.0,BATH BEACH,1,20.0,S1,0.0,0.0,998.0,765.0,1.0,2.0,575.1633986928105
40354,40355,01 ONE FAMILY HOMES,880000.0,1530.0,2016,1905,11214.0,BATH BEACH,1,20.0,S1,0.0,0.0,978.0,765.0,1.0,2.0,575.1633986928105
40376,40377,01 ONE FAMILY HOMES,880000.0,1932.0,2016,1920,11230.0,MIDWOOD,1,21.0,A5,0.0,0.0,2342.0,1932.0,1.0,2.0,455.4865424430642
40377,40378,01 ONE FAMILY HOMES,880000.0,2310.0,2016,1965,11234.0,MILL BASIN,1,22.0,A2,0.0,0.0,4000.0,1255.0,1.0,1.0,380.95238095238096
40383,40384,01 ONE FAMILY HOMES,880000.0,1788.0,2017,1935,11228.0,BAY RIDGE,1,20.0,A5,0.0,0.0,2233.0,1022.0,1.0,1.0,492.17002237136467
40395,40396,01 ONE FAMILY HOMES,880000.0,1954.0,2017,1935,11216.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,1458.0,1292.0,1.0,2.0,450.3582395087001
40397,40398,01 ONE FAMILY HOMES,880000.0,1400.0,2017,1915,11219.0,DYKER HEIGHTS,1,20.0,A5,0.0,0.0,2200.0,1400.0,1.0,2.0,628.5714285714286
40398,40399,01 ONE FAMILY HOMES,880000.0,1632.0,2017,1920,11228.0,DYKER HEIGHTS,1,20.0,A5,0.0,0.0,2000.0,1632.0,1.0,2.0,539.2156862745098
40399,40400,01 ONE FAMILY HOMES,880000.0,1312.0,2017,1920,11228.0,DYKER HEIGHTS,1,20.0,A9,0.0,0.0,2008.0,1312.0,1.0,2.0,670.7317073170732
40403,40404,01 ONE FAMILY HOMES,880000.0,2302.0,2017,1971,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,3600.0,2302.0,1.0,2.0,382.27628149435276
40486,40487,01 ONE FAMILY HOMES,879000.0,1248.0,2017,1925,11209.0,BAY RIDGE,1,20.0,A9,0.0,0.0,2000.0,1248.0,1.0,2.0,704.3269230769231
40516,40517,01 ONE FAMILY HOMES,878000.0,1320.0,2015,1910,11203.0,FLATBUSH-NORTH,1,17.0,A9,0.0,0.0,3600.0,1320.0,1.0,2.0,665.1515151515151
40517,40518,01 ONE FAMILY HOMES,878000.0,1580.0,2016,1925,11229.0,MADISON,1,22.0,A1,0.0,0.0,2000.0,1580.0,1.0,2.5,555.6962025316456
40830,40831,01 ONE FAMILY HOMES,875000.0,1140.0,2015,1925,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1967.0,1140.0,1.0,2.0,767.5438596491229
40831,40832,01 ONE FAMILY HOMES,875000.0,1332.0,2015,1925,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1717.0,1332.0,1.0,2.0,656.9069069069069
40832,40833,01 ONE FAMILY HOMES,875000.0,1505.0,2015,1940,11209.0,BAY RIDGE,1,20.0,A5,2008.0,0.0,3000.0,1505.0,1.0,2.0,581.3953488372093
40862,40863,01 ONE FAMILY HOMES,875000.0,2897.0,2015,1925,11210.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,3600.0,2897.0,1.0,2.75,302.03658957542285
40865,40866,01 ONE FAMILY HOMES,875000.0,1424.0,2015,1925,11229.0,MADISON,1,22.0,A1,0.0,0.0,2750.0,1424.0,1.0,2.0,614.4662921348314
40866,40867,01 ONE FAMILY HOMES,875000.0,1584.0,2015,1940,11235.0,MANHATTAN BEACH,1,22.0,A1,0.0,0.0,3000.0,1584.0,1.0,2.0,552.39898989899
40869,40870,01 ONE FAMILY HOMES,875000.0,1617.0,2015,1925,11218.0,OCEAN PARKWAY-NORTH,1,20.0,A1,0.0,0.0,2410.0,1617.0,1.0,2.75,541.1255411255411
40871,40872,01 ONE FAMILY HOMES,875000.0,2011.0,2015,1935,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,A5,0.0,0.0,1830.0,1404.0,1.0,2.0,435.1069119840875
40881,40882,01 ONE FAMILY HOMES,875000.0,1368.0,2016,1899,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1950.0,1368.0,1.0,2.0,639.6198830409356
40885,40886,01 ONE FAMILY HOMES,875000.0,1918.0,2016,1925,11204.0,BOROUGH PARK,1,20.0,A5,0.0,0.0,1800.0,1495.0,1.0,2.0,456.2043795620438
40912,40913,01 ONE FAMILY HOMES,875000.0,1220.0,2016,1920,11229.0,MADISON,1,22.0,A1,0.0,0.0,2000.0,1220.0,1.0,2.0,717.2131147540983
40914,40915,01 ONE FAMILY HOMES,875000.0,1528.0,2016,1925,11230.0,MIDWOOD,1,21.0,A1,0.0,0.0,3200.0,1528.0,1.0,2.0,572.6439790575917
40918,40919,01 ONE FAMILY HOMES,875000.0,1536.0,2016,1930,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,0.0,0.0,2200.0,1536.0,1.0,2.5,569.6614583333334
40919,40920,01 ONE FAMILY HOMES,875000.0,1344.0,2016,1930,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,0.0,0.0,2000.0,1344.0,1.0,2.0,651.0416666666666
40920,40921,01 ONE FAMILY HOMES,875000.0,1664.0,2016,1925,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,A1,0.0,0.0,2610.0,1664.0,1.0,2.0,525.8413461538462
40937,40938,01 ONE FAMILY HOMES,875000.0,2268.0,2017,1930,11228.0,BAY RIDGE,1,20.0,A5,0.0,0.0,2506.0,1650.0,1.0,2.0,385.8024691358025
40938,40939,01 ONE FAMILY HOMES,875000.0,2280.0,2017,1899,11216.0,BEDFORD STUYVESANT,1,13.0,A4,0.0,0.0,2000.0,1520.0,1.0,2.0,383.7719298245614
40954,40955,01 ONE FAMILY HOMES,875000.0,2240.0,2017,1915,11225.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,1650.0,1460.0,1.0,2.0,390.625
40959,40960,01 ONE FAMILY HOMES,875000.0,2254.0,2017,1920,11210.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,3600.0,2254.0,1.0,2.75,388.19875776397515
40960,40961,01 ONE FAMILY HOMES,875000.0,2000.0,2017,1931,11212.0,FLATBUSH-NORTH,1,17.0,S1,0.0,0.0,2000.0,1000.0,1.0,2.0,437.5
40964,40965,01 ONE FAMILY HOMES,875000.0,1620.0,2017,1910,11230.0,MIDWOOD,1,21.0,A5,0.0,0.0,1876.0,1620.0,1.0,2.0,540.1234567901234
40973,40974,01 ONE FAMILY HOMES,875000.0,2600.0,2017,1930,11235.0,SHEEPSHEAD BAY,1,22.0,S1,0.0,0.0,2000.0,1300.0,1.0,2.0,336.53846153846155
41123,41124,01 ONE FAMILY HOMES,872500.0,1312.0,2016,1920,11228.0,DYKER HEIGHTS,1,20.0,A9,0.0,0.0,2008.0,1312.0,1.0,2.0,665.015243902439
41124,41125,01 ONE FAMILY HOMES,872500.0,2116.0,2017,1960,11234.0,MILL BASIN,1,22.0,A2,2004.0,0.0,4000.0,1235.0,1.0,1.0,412.33459357277883
41132,41133,01 ONE FAMILY HOMES,872000.0,1421.0,2016,1925,11228.0,DYKER HEIGHTS,1,20.0,A9,0.0,0.0,2000.0,1421.0,1.0,2.0,613.6523574947221
41297,41298,01 ONE FAMILY HOMES,870000.0,1842.0,2015,1930,11229.0,MADISON,1,22.0,A1,0.0,0.0,4000.0,1842.0,1.0,2.75,472.3127035830619
41299,41300,01 ONE FAMILY HOMES,870000.0,2570.0,2015,1905,11230.0,MIDWOOD,1,22.0,A1,0.0,0.0,4000.0,2570.0,1.0,2.5,338.52140077821014
41300,41301,01 ONE FAMILY HOMES,870000.0,1932.0,2015,1920,11230.0,MIDWOOD,1,21.0,A5,0.0,0.0,2425.0,1932.0,1.0,2.0,450.3105590062112
41301,41302,01 ONE FAMILY HOMES,870000.0,1796.0,2015,1925,11230.0,MIDWOOD,1,22.0,A1,0.0,0.0,3000.0,1796.0,1.0,2.5,484.4097995545657
41302,41303,01 ONE FAMILY HOMES,870000.0,2438.0,2015,1940,11235.0,SHEEPSHEAD BAY,1,22.0,S1,0.0,0.0,2300.0,1219.0,1.0,2.0,356.8498769483183
41304,41305,01 ONE FAMILY HOMES,870000.0,1470.0,2016,1925,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1900.0,1470.0,1.0,2.0,591.8367346938776
41305,41306,01 ONE FAMILY HOMES,870000.0,2155.0,2016,1925,11209.0,BAY RIDGE,1,20.0,A9,0.0,0.0,2187.0,1540.0,1.0,2.0,403.7122969837587
41310,41311,01 ONE FAMILY HOMES,870000.0,2384.0,2016,1930,11204.0,BENSONHURST,1,20.0,A5,0.0,0.0,2000.0,1552.0,1.0,2.0,364.93288590604027
41317,41318,01 ONE FAMILY HOMES,870000.0,1630.0,2016,1910,11210.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,4100.0,1630.0,1.0,2.0,533.7423312883435
41323,41324,01 ONE FAMILY HOMES,870000.0,2570.0,2016,1905,11230.0,MIDWOOD,1,22.0,A1,0.0,0.0,4000.0,2570.0,1.0,2.5,338.52140077821014
41329,41330,01 ONE FAMILY HOMES,870000.0,1633.0,2017,1925,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1917.0,1188.0,1.0,2.0,532.7617881200244
41344,41345,01 ONE FAMILY HOMES,870000.0,1116.0,2017,1950,11214.0,GRAVESEND,1,21.0,A5,0.0,0.0,1740.0,1116.0,1.0,2.0,779.5698924731183
41345,41346,01 ONE FAMILY HOMES,870000.0,954.0,2017,1925,11223.0,GRAVESEND,1,21.0,A5,0.0,0.0,1550.0,954.0,1.0,2.0,911.9496855345911
41349,41350,01 ONE FAMILY HOMES,870000.0,1440.0,2017,1915,11230.0,OCEAN PARKWAY-NORTH,1,20.0,A5,0.0,0.0,2034.0,1440.0,1.0,2.0,604.1666666666666
41428,41429,01 ONE FAMILY HOMES,869000.0,2347.0,2015,1940,11229.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,2000.0,1620.0,1.0,2.0,370.25990626331486
41430,41431,01 ONE FAMILY HOMES,869000.0,2324.0,2016,1960,11234.0,MILL BASIN,1,22.0,A2,0.0,0.0,5200.0,1364.0,1.0,1.0,373.92426850258175
41433,41434,01 ONE FAMILY HOMES,869000.0,1850.0,2017,1960,11234.0,BERGEN BEACH,1,22.0,A2,0.0,0.0,5258.0,1850.0,1.0,1.0,469.72972972972974
41436,41437,01 ONE FAMILY HOMES,868750.0,1408.0,2017,1930,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,2500.0,1408.0,1.0,2.0,617.0099431818181
41443,41444,01 ONE FAMILY HOMES,868269.0,2976.0,2016,1915,11216.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,1287.0,2208.0,1.0,2.0,291.7570564516129
41456,41457,01 ONE FAMILY HOMES,868000.0,1782.0,2015,1945,11204.0,BOROUGH PARK,1,20.0,A5,0.0,0.0,1800.0,1296.0,1.0,2.0,487.09315375982044
41458,41459,01 ONE FAMILY HOMES,868000.0,1152.0,2016,1945,11228.0,BENSONHURST,1,20.0,A5,0.0,0.0,1400.0,1152.0,1.0,2.0,753.4722222222222
41460,41461,01 ONE FAMILY HOMES,868000.0,1518.0,2017,1925,11204.0,BENSONHURST,1,20.0,A9,0.0,0.0,1700.0,1518.0,1.0,2.0,571.8050065876153
41512,41513,01 ONE FAMILY HOMES,866000.0,1760.0,2015,1901,11230.0,MIDWOOD,1,22.0,A5,0.0,0.0,1500.0,1760.0,1.0,2.0,492.04545454545456
41711,41712,01 ONE FAMILY HOMES,865000.0,1626.0,2015,1920,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,2100.0,1626.0,1.0,2.0,531.9803198031981
41728,41729,01 ONE FAMILY HOMES,865000.0,1800.0,2016,1945,11228.0,BENSONHURST,1,20.0,A9,0.0,0.0,2000.0,1200.0,1.0,2.0,480.55555555555554
41735,41736,01 ONE FAMILY HOMES,865000.0,1470.0,2016,1925,11228.0,DYKER HEIGHTS,1,20.0,A1,0.0,0.0,2000.0,1470.0,1.0,2.0,588.4353741496599
41738,41739,01 ONE FAMILY HOMES,865000.0,1708.0,2016,1930,11229.0,MADISON,1,22.0,A1,0.0,0.0,3700.0,1708.0,1.0,2.0,506.44028103044496
41743,41744,01 ONE FAMILY HOMES,865000.0,1088.0,2017,1920,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1158.0,1088.0,1.0,2.0,795.0367647058823
41755,41756,01 ONE FAMILY HOMES,865000.0,1300.0,2017,1930,11229.0,MADISON,1,22.0,A9,0.0,0.0,2000.0,1300.0,1.0,2.5,665.3846153846154
41812,41813,01 ONE FAMILY HOMES,864329.0,1970.0,2016,1935,11234.0,MARINE PARK,1,22.0,A5,2009.0,0.0,2467.0,1295.0,1.0,2.0,438.7456852791878
41850,41851,01 ONE FAMILY HOMES,862500.0,1825.0,2016,1925,11229.0,MARINE PARK,1,22.0,A1,0.0,0.0,3100.0,1825.0,1.0,2.75,472.6027397260274
42046,42047,01 ONE FAMILY HOMES,860000.0,2982.0,2015,1960,11214.0,BATH BEACH,1,20.0,S1,0.0,0.0,1865.0,1953.0,1.0,2.0,288.39704896042923
42047,42048,01 ONE FAMILY HOMES,860000.0,1684.0,2015,1925,11209.0,BAY RIDGE,1,20.0,A9,0.0,0.0,2250.0,1684.0,1.0,2.0,510.6888361045131
42054,42055,01 ONE FAMILY HOMES,860000.0,1608.0,2015,1925,11204.0,BENSONHURST,1,20.0,A9,0.0,0.0,2000.0,1608.0,1.0,2.5,534.8258706467661
42062,42063,01 ONE FAMILY HOMES,860000.0,2938.0,2015,1910,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,5400.0,2938.0,1.0,2.5,292.716133424098
42065,42066,01 ONE FAMILY HOMES,860000.0,1588.0,2015,1915,11223.0,GRAVESEND,1,21.0,A9,0.0,0.0,2700.0,1588.0,1.0,2.5,541.5617128463476
42069,42070,01 ONE FAMILY HOMES,860000.0,1886.0,2015,1925,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,3000.0,1886.0,1.0,2.5,455.9915164369035
42085,42086,01 ONE FAMILY HOMES,860000.0,2264.0,2016,1925,11214.0,BENSONHURST,1,21.0,A1,0.0,0.0,2000.0,1436.0,1.0,2.0,379.85865724381625
42088,42089,01 ONE FAMILY HOMES,860000.0,2058.0,2016,1925,11234.0,BERGEN BEACH,1,22.0,A1,2012.0,2012.0,4000.0,2058.0,1.0,2.5,417.88143828960153
42096,42097,01 ONE FAMILY HOMES,860000.0,1880.0,2016,1925,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,3100.0,1380.0,1.0,2.0,457.4468085106383
42098,42099,01 ONE FAMILY HOMES,860000.0,1488.0,2016,1910,11230.0,MIDWOOD,1,21.0,A1,0.0,0.0,2500.0,1488.0,1.0,2.5,577.9569892473119
42099,42100,01 ONE FAMILY HOMES,860000.0,1472.0,2016,1910,11210.0,MIDWOOD,1,22.0,A1,0.0,0.0,2000.0,1472.0,1.0,2.0,584.2391304347826
42102,42103,01 ONE FAMILY HOMES,860000.0,1836.0,2016,1960,11234.0,MILL BASIN,1,22.0,A2,0.0,0.0,4233.0,1236.0,1.0,1.0,468.40958605664486
42104,42105,01 ONE FAMILY HOMES,860000.0,2571.0,2016,1925,11235.0,SHEEPSHEAD BAY,1,22.0,A9,2001.0,0.0,1600.0,1819.0,1.0,2.75,334.50019447685725
42110,42111,01 ONE FAMILY HOMES,860000.0,1456.0,2017,1925,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1800.0,1456.0,1.0,2.0,590.6593406593406
42125,42126,01 ONE FAMILY HOMES,860000.0,1421.0,2017,1925,11228.0,DYKER HEIGHTS,1,20.0,A9,0.0,0.0,2000.0,1421.0,1.0,2.0,605.2076002814919
42126,42127,01 ONE FAMILY HOMES,860000.0,1448.0,2017,1915,11228.0,DYKER HEIGHTS,1,20.0,A5,0.0,0.0,1667.0,1448.0,1.0,2.0,593.9226519337017
42127,42128,01 ONE FAMILY HOMES,860000.0,1400.0,2017,1935,11228.0,DYKER HEIGHTS,1,20.0,A5,0.0,0.0,1440.0,1120.0,1.0,2.0,614.2857142857143
42128,42129,01 ONE FAMILY HOMES,860000.0,2422.0,2017,1925,11210.0,FLATBUSH-EAST,1,22.0,A5,2009.0,0.0,2100.0,2422.0,1.0,2.75,355.0784475639967
42134,42135,01 ONE FAMILY HOMES,860000.0,2520.0,2017,1925,11234.0,MARINE PARK,1,22.0,S1,0.0,0.0,2557.0,1280.0,1.0,2.0,341.26984126984127
42135,42136,01 ONE FAMILY HOMES,860000.0,1624.0,2017,1960,11234.0,MILL BASIN,1,22.0,A2,0.0,0.0,4808.0,1102.0,1.0,1.0,529.5566502463054
42223,42224,01 ONE FAMILY HOMES,859000.0,1288.0,2015,1925,11228.0,DYKER HEIGHTS,1,20.0,A5,0.0,0.0,1800.0,1288.0,1.0,2.0,666.9254658385094
42252,42253,01 ONE FAMILY HOMES,858000.0,1180.0,2016,1925,11204.0,BENSONHURST,1,20.0,A9,0.0,0.0,2000.0,1180.0,1.0,2.0,727.1186440677966
42254,42255,01 ONE FAMILY HOMES,858000.0,1575.0,2016,1899,11233.0,OCEAN HILL,1,23.0,B1,2016.0,0.0,1500.0,1050.0,2.0,2.0,544.7619047619048
42256,42257,01 ONE FAMILY HOMES,858000.0,1600.0,2017,1950,11228.0,DYKER HEIGHTS,1,20.0,A9,0.0,0.0,1014.0,1600.0,1.0,3.0,536.25
42284,42285,01 ONE FAMILY HOMES,857000.0,1749.0,2015,1940,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1601.0,1220.0,1.0,2.0,489.99428244711265
42288,42289,01 ONE FAMILY HOMES,857000.0,1394.0,2017,1930,11218.0,OCEAN PARKWAY-NORTH,1,22.0,A1,0.0,0.0,3000.0,1394.0,1.0,2.5,614.7776183644189
42291,42292,01 ONE FAMILY HOMES,857000.0,1966.0,2017,1950,11235.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,1983.0,1368.0,1.0,2.0,435.910478128179
42418,42419,01 ONE FAMILY HOMES,855000.0,1399.0,2015,1935,11228.0,BATH BEACH,1,20.0,A2,0.0,0.0,3867.0,1399.0,1.0,1.75,611.1508220157256
42421,42422,01 ONE FAMILY HOMES,855000.0,1554.0,2015,1935,11209.0,BAY RIDGE,1,20.0,A2,0.0,0.0,2074.0,888.0,1.0,1.0,550.1930501930502
42425,42426,01 ONE FAMILY HOMES,855000.0,1522.0,2015,1910,11226.0,FLATBUSH-CENTRAL,1,17.0,A5,0.0,0.0,2133.0,1522.0,1.0,2.5,561.7608409986859
42428,42429,01 ONE FAMILY HOMES,855000.0,1428.0,2015,1930,11229.0,MADISON,1,22.0,A1,0.0,0.0,2000.0,1428.0,1.0,2.0,598.7394957983194
42430,42431,01 ONE FAMILY HOMES,855000.0,1378.0,2015,1920,11230.0,OCEAN PARKWAY-NORTH,1,22.0,A1,0.0,0.0,1720.0,1378.0,1.0,2.5,620.4644412191582
42434,42435,01 ONE FAMILY HOMES,855000.0,1376.0,2016,1925,11209.0,BAY RIDGE,1,20.0,A9,0.0,0.0,2296.0,1376.0,1.0,2.0,621.3662790697674
42441,42442,01 ONE FAMILY HOMES,855000.0,1720.0,2016,1925,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2333.0,1720.0,1.0,2.5,497.09302325581393
42442,42443,01 ONE FAMILY HOMES,855000.0,1432.0,2016,1920,11229.0,MADISON,1,21.0,A9,0.0,0.0,1840.0,1432.0,1.0,2.0,597.0670391061452
42445,42446,01 ONE FAMILY HOMES,855000.0,1312.0,2016,1920,11218.0,OCEAN PARKWAY-NORTH,1,22.0,A9,0.0,0.0,2591.0,1312.0,1.0,2.0,651.6768292682926
42450,42451,01 ONE FAMILY HOMES,855000.0,1192.0,2017,1920,11220.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1467.0,1192.0,1.0,2.0,717.2818791946308
42452,42453,01 ONE FAMILY HOMES,855000.0,1696.0,2017,1920,11234.0,BERGEN BEACH,1,22.0,A1,0.0,0.0,4275.0,1696.0,1.0,2.0,504.12735849056605
42455,42456,01 ONE FAMILY HOMES,855000.0,1080.0,2017,1920,11213.0,CROWN HEIGHTS,1,16.0,A4,0.0,0.0,1200.0,1080.0,1.0,2.0,791.6666666666666
42459,42460,01 ONE FAMILY HOMES,855000.0,1532.0,2017,1915,11214.0,GRAVESEND,1,21.0,A5,0.0,0.0,1933.0,1532.0,1.0,2.0,558.0939947780679
42460,42461,01 ONE FAMILY HOMES,855000.0,1136.0,2017,1930,11223.0,GRAVESEND,1,21.0,A9,0.0,0.0,1950.0,1136.0,1.0,2.0,752.6408450704225
42466,42467,01 ONE FAMILY HOMES,855000.0,1870.0,2017,1930,11235.0,SHEEPSHEAD BAY,1,22.0,A1,0.0,0.0,1980.0,1870.0,1.0,2.75,457.2192513368984
42514,42515,01 ONE FAMILY HOMES,854000.0,1330.0,2015,1920,11228.0,DYKER HEIGHTS,1,20.0,A1,0.0,0.0,2000.0,1330.0,1.0,2.0,642.1052631578947
42515,42516,01 ONE FAMILY HOMES,854000.0,2244.0,2016,1925,11214.0,BATH BEACH,1,20.0,A5,0.0,0.0,2417.0,1462.0,1.0,2.0,380.5704099821747
42592,42593,01 ONE FAMILY HOMES,850500.0,1062.0,2015,1930,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,0.0,0.0,3000.0,1062.0,1.0,1.0,800.8474576271186
42598,42599,01 ONE FAMILY HOMES,850317.0,2144.0,2016,1910,11207.0,EAST NEW YORK,1,19.0,A5,2001.0,0.0,2700.0,2144.0,1.0,2.0,396.60307835820896
43078,43079,01 ONE FAMILY HOMES,850000.0,2240.0,2015,1920,11228.0,BENSONHURST,1,20.0,S1,0.0,0.0,2000.0,1280.0,1.0,2.0,379.4642857142857
43092,43093,01 ONE FAMILY HOMES,850000.0,968.0,2015,1920,11221.0,BUSHWICK,1,32.0,A1,0.0,0.0,2125.0,968.0,1.0,2.0,878.099173553719
43100,43101,01 ONE FAMILY HOMES,850000.0,2240.0,2015,1915,11225.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,1650.0,1460.0,1.0,2.0,379.4642857142857
